233,24,1200
234,1,0
234,2,256
234,3,368
234,5,416
234,11,448
234,12,448
234,8,464
234,17,784
234,18,832
234,15,1072
234,22,1136
235,1,0
235,2,256
235,3,368
235,5,416
235,11,448
235,12,448
235,8,464
235,17,784
235,18,896
235,15,1072
236,1,0
236,2,256
236,3,368
236,5,416
236,11,448
236,12,448
236,8,464
236,17,784
236,18,832
236,16,1008
236,23,1040
237,1,0
237,2,256
237,3,368
237,5,416
237,11,448
237,12,448
237,8,464
237,17,784
237,18,960
237,16,1136
238,1,0
238,2,256
238,3,368
238,5,416
238,11,448
238,12,448
238,8,464
238,17,784
238,18,896
239,1,0
239,2,256
239,3,368
239,5,416
239,11,448
239,12,448
239,8,464
239,17,784
239,14,832
240,1,0
240,2,256
240,3,368
240,5,416
240,11,448
240,12,448
240,8,464
240,17,784
240,15,832
240,19,896
241,1,0
241,2,256
241,3,368
241,5,416
241,11,448
241,12,448
241,8,464
241,17,784
241,15,960
241,20,1024
242,1,0
242,2,256
242,3,368
242,5,416
242,11,448
242,12,448
242,8,464
242,17,784
242,15,832
242,21,896
243,1,0
243,2,256
243,3,368
243,5,416
243,11,448
243,12,448
243,8,464
243,17,784
243,15,960
243,22,1024
243,24,1088
244,1,0
244,2,256
244,3,368
244,5,416
244,11,448
244,12,448
244,8,464
244,17,784
244,15,832
244,22,896
245,1,0
245,2,256
245,3,368
245,5,416
245,11,448
245,12,448
245,8,464
245,17,784
245,15,832
246,1,0
246,2,256
246,3,368
246,5,416
246,11,448
246,12,448
246,8,464
246,17,784
246,16,832
246,23,864
247,1,0
247,2,256
247,3,368
247,5,416
247,11,448
247,12,448
247,8,464
247,17,784
247,16,832
248,1,0
248,2,256
248,3,368
248,5,416
248,11,448
248,12,448
248,8,464
248,17,784
249,1,0
249,2,256
249,3,368
249,5,416
249,11,448
249,12,448
249,8,464
249,14,784
250,1,0
250,2,256
250,3,368
250,5,416
250,11,448
250,12,448
250,8,464
250,15,784
250,19,848
251,1,0
251,2,256
251,3,368
251,5,416
251,11,448
251,12,448
251,8,464
251,15,784
251,20,848
252,1,0
252,2,256
252,3,368
252,5,416
252,11,448
252,12,448
252,8,464
252,15,784
252,21,848
253,1,0
253,2,256
253,3,368
253,5,416
253,11,448
253,12,448
253,8,464
253,15,784
253,22,848
253,24,912
254,1,0
254,2,256
254,3,368
254,5,416
254,11,448
254,12,448
254,8,464
254,15,784
254,22,848
255,1,0
255,2,256
255,3,368
255,5,416
255,11,448
255,12,448
255,8,464
255,15,784
256,1,0
256,2,256
256,3,368
256,5,416
256,11,448
256,12,448
256,8,464
256,16,784
256,23,816
257,1,0
257,2,256
257,3,368
257,5,416
257,11,448
257,12,448
257,8,464
257,16,784
258,1,0
258,2,256
258,3,368
258,5,416
258,11,448
258,12,448
258,8,464
259,1,0
259,2,256
259,3,368
259,5,416
259,11,448
259,12,448
259,9,464
260,1,0
260,2,256
260,3,368
260,5,416
260,11,448
260,12,448
260,10,464
261,1,0
261,2,256
261,3,368
261,5,416
261,11,448
261,12,448
262,1,0
262,2,256
262,3,368
262,5,416
263,1,0
263,2,256
263,3,368
263,6,416
263,13,440
263,7,480
263,14,672
264,1,0
264,2,256
264,3,368
264,6,416
264,13,440
264,7,480
264,15,736
264,19,800
265,1,0
265,2,256
265,3,368
265,6,416
265,13,440
265,7,480
265,15,768
265,20,832
266,1,0
266,2,256
266,3,368
266,6,416
266,13,440
266,7,480
266,15,864
266,21,928
267,1,0
267,2,256
267,3,368
267,6,416
267,13,440
267,7,480
267,15,960
267,22,1024
267,24,1088
268,1,0
268,2,256
268,3,368
268,6,416
268,13,440
268,7,480
268,15,896
268,22,960
269,1,0
269,2,256
269,3,368
269,6,416
269,13,440
269,7,480
269,15,896
270,1,0
270,2,256
270,3,368
270,6,416
270,13,440
270,7,480
270,16,800
270,23,832
271,1,0
271,2,256
271,3,368
271,6,416
271,13,440
271,7,480
271,16,960
272,1,0
272,2,256
272,3,368
272,6,416
272,13,440
272,7,480
273,1,0
273,2,256
273,3,368
273,6,416
273,13,440
273,8,480
273,17,800
273,18,848
273,14,1024
274,1,0
274,2,256
274,3,368
274,6,416
274,13,440
274,8,480
274,17,800
274,18,1040
274,15,1152
274,19,1216
275,1,0
275,2,256
275,3,368
275,6,416
275,13,440
275,8,480
275,17,800
275,18,848
275,15,960
275,20,1024
276,1,0
276,2,256
276,3,368
276,6,416
276,13,440
276,8,480
276,17,800
276,18,976
276,15,1152
276,21,1216
277,1,0
277,2,256
277,3,368
277,6,416
277,13,440
277,8,480
277,17,800
277,18,848
277,15,896
277,22,960
277,24,1024
278,1,0
278,2,256
278,3,368
278,6,416
278,13,440
278,8,480
278,17,800
278,18,1040
278,15,1088
278,22,1152
279,1,0
279,2,256
279,3,368
279,6,416
279,13,440
279,8,480
279,17,800
279,18,912
279,15,960
280,1,0
280,2,256
280,3,368
280,6,416
280,13,440
280,8,480
280,17,800
280,18,912
280,16,960
280,23,992
281,1,0
281,2,256
281,3,368
281,6,416
281,13,440
281,8,480
281,17,800
281,18,976
281,16,1088
282,1,0
282,2,256
282,3,368
282,6,416
282,13,440
282,8,480
282,17,800
282,18,912
283,1,0
283,2,256
283,3,368
283,6,416
283,13,440
283,8,480
283,17,800
283,14,1040
284,1,0
284,2,256
284,3,368
284,6,416
284,13,440
284,8,480
284,17,800
284,15,848
284,19,912
285,1,0
285,2,256
285,3,368
285,6,416
285,13,440
285,8,480
285,17,800
285,15,912
285,20,976
286,1,0
286,2,256
286,3,368
286,6,416
286,13,440
286,8,480
286,17,800
286,15,976
286,21,1040
287,1,0
287,2,256
287,3,368
287,6,416
287,13,440
287,8,480
287,17,800
287,15,1040
287,22,1104
287,24,1168
288,1,0
288,2,256
288,3,368
288,6,416
288,13,440
288,8,480
288,17,800
288,15,912
288,22,976
289,1,0
289,2,256
289,3,368
289,6,416
289,13,440
289,8,480
289,17,800
289,15,848
290,1,0
290,2,256
290,3,368
290,6,416
290,13,440
290,8,480
290,17,800
290,16,1040
290,23,1072
291,1,0
291,2,256
291,3,368
291,6,416
291,13,440
291,8,480
291,17,800
291,16,912
292,1,0
292,2,256
292,3,368
292,6,416
292,13,440
292,8,480
292,17,800
293,1,0
293,2,256
293,3,368
293,6,416
293,13,440
293,8,480
293,14,800
294,1,0
294,2,256
294,3,368
294,6,416
294,13,440
294,8,480
294,15,800
294,19,864
295,1,0
295,2,256
295,3,368
295,6,416
295,13,440
295,8,480
295,15,800
295,20,864
296,1,0
296,2,256
296,3,368
296,6,416
296,13,440
296,8,480
296,15,800
296,21,864
297,1,0
297,2,256
297,3,368
297,6,416
297,13,440
297,8,480
297,15,800
297,22,864
297,24,928
298,1,0
298,2,256
298,3,368
298,6,416
298,13,440
298,8,480
298,15,800
298,22,864
299,1,0
299,2,256
299,3,368
299,6,416
299,13,440
299,8,480
299,15,800
300,1,0
300,2,256
300,3,368
300,6,416
300,13,440
300,8,480
300,16,800
300,23,832
301,1,0
301,2,256
301,3,368
301,6,416
301,13,440
301,8,480
301,16,800
302,1,0
302,2,256
302,3,368
302,6,416
302,13,440
302,8,480
303,1,0
303,2,256
303,3,368
303,6,416
303,13,440
303,9,480
304,1,0
304,2,256
304,3,368
304,6,416
304,13,440
304,10,480
305,1,0
305,2,256
305,3,368
305,6,416
305,13,440
306,1,0
306,2,256
306,3,368
306,6,416
307,1,0
307,2,256
307,3,368
307,7,416
307,14,800
308,1,0
308,2,256
308,3,368
308,7,416
308,15,800
308,19,864
309,1,0
309,2,256
309,3,368
309,7,416
309,15,640
309,20,704
310,1,0
310,2,256
310,3,368
310,7,416
310,15,640
310,21,704
311,1,0
311,2,256
311,3,368
311,7,416
311,15,736
311,22,800
311,24,864
312,1,0
312,2,256
312,3,368
312,7,416
312,15,608
312,22,672
313,1,0
313,2,256
313,3,368
313,7,416
313,15,800
314,1,0
314,2,256
314,3,368
314,7,416
314,16,832
314,23,864
315,1,0
315,2,256
315,3,368
315,7,416
315,16,704
316,1,0
316,2,256
316,3,368
316,7,416
317,1,0
317,2,256
317,3,368
317,8,416
317,17,736
317,18,784
317,14,896
318,1,0
318,2,256
318,3,368
318,8,416
318,17,736
318,18,912
318,15,1152
318,19,1216
319,1,0
319,2,256
319,3,368
319,8,416
319,17,736
319,18,912
319,15,1088
319,20,1152
320,1,0
320,2,256
320,3,368
320,8,416
320,17,736
320,18,848
320,15,1088
320,21,1152
321,1,0
321,2,256
321,3,368
321,8,416
321,17,736
321,18,912
321,15,1152
321,22,1216
321,24,1280
322,1,0
322,2,256
322,3,368
322,8,416
322,17,736
322,18,912
322,15,960
322,22,1024
323,1,0
323,2,256
323,3,368
323,8,416
323,17,736
323,18,784
323,15,832
324,1,0
324,2,256
324,3,368
324,8,416
324,17,736
324,18,912
324,16,1152
324,23,1184
325,1,0
325,2,256
325,3,368
325,8,416
325,17,736
325,18,976
325,16,1216
326,1,0
326,2,256
326,3,368
326,8,416
326,17,736
326,18,976
327,1,0
327,2,256
327,3,368
327,8,416
327,17,736
327,14,976
328,1,0
328,2,256
328,3,368
328,8,416
328,17,736
328,15,912
328,19,976
329,1,0
329,2,256
329,3,368
329,8,416
329,17,736
329,15,976
329,20,1040
330,1,0
330,2,256
330,3,368
330,8,416
330,17,736
330,15,912
330,21,976
331,1,0
331,2,256
331,3,368
331,8,416
331,17,736
331,15,784
331,22,848
331,24,912
332,1,0
332,2,256
332,3,368
332,8,416
332,17,736
332,15,912
332,22,976
333,1,0
333,2,256
333,3,368
333,8,416
333,17,736
333,15,784
334,1,0
334,2,256
334,3,368
334,8,416
334,17,736
334,16,912
334,23,944
335,1,0
335,2,256
335,3,368
335,8,416
335,17,736
335,16,848
336,1,0
336,2,256
336,3,368
336,8,416
336,17,736
337,1,0
337,2,256
337,3,368
337,8,416
337,14,736
338,1,0
338,2,256
338,3,368
338,8,416
338,15,736
338,19,800
339,1,0
339,2,256
339,3,368
339,8,416
339,15,736
339,20,800
340,1,0
340,2,256
340,3,368
340,8,416
340,15,736
340,21,800
341,1,0
341,2,256
341,3,368
341,8,416
341,15,736
341,22,800
341,24,864
342,1,0
342,2,256
342,3,368
342,8,416
342,15,736
342,22,800
343,1,0
343,2,256
343,3,368
343,8,416
343,15,736
344,1,0
344,2,256
344,3,368
344,8,416
344,16,736
344,23,768
345,1,0
345,2,256
345,3,368
345,8,416
345,16,736
346,1,0
346,2,256
346,3,368
346,8,416
347,1,0
347,2,256
347,3,368
347,9,416
348,1,0
348,2,256
348,3,368
348,10,416
349,1,0
349,2,256
349,3,368
350,1,0
350,2,256
350,4,368
350,5,400
350,11,432
350,12,432
350,6,448
350,13,472
350,7,512
350,14,864
351,1,0
351,2,256
351,4,368
351,5,400
351,11,432
351,12,432
351,6,448
351,13,472
351,7,512
351,15,768
351,19,832
352,1,0
352,2,256
352,4,368
352,5,400
352,11,432
352,12,432
352,6,448
352,13,472
352,7,512
352,15,928
352,20,992
353,1,0
353,2,256
353,4,368
353,5,400
353,11,432
353,12,432
353,6,448
353,13,472
353,7,512
353,15,704
353,21,768
354,1,0
354,2,256
354,4,368
354,5,400
354,11,432
354,12,432
354,6,448
354,13,472
354,7,512
354,15,896
354,22,960
354,24,1024
355,1,0
355,2,256
355,4,368
355,5,400
355,11,432
355,12,432
355,6,448
355,13,472
355,7,512
355,15,864
355,22,928
356,1,0
356,2,256
356,4,368
356,5,400
356,11,432
356,12,432
356,6,448
356,13,472
356,7,512
356,15,736
357,1,0
357,2,256
357,4,368
357,5,400
357,11,432
357,12,432
357,6,448
357,13,472
357,7,512
357,16,800
357,23,832
358,1,0
358,2,256
358,4,368
358,5,400
358,11,432
358,12,432
358,6,448
358,13,472
358,7,512
358,16,960
359,1,0
359,2,256
359,4,368
359,5,400
359,11,432
359,12,432
359,6,448
359,13,472
359,7,512
360,1,0
360,2,256
360,4,368
360,5,400
360,11,432
360,12,432
360,6,448
360,13,472
360,8,512
360,17,832
360,18,1072
360,14,1248
361,1,0
361,2,256
361,4,368
361,5,400
361,11,432
361,12,432
361,6,448
361,13,472
361,8,512
361,17,832
361,18,944
361,15,992
361,19,1056
362,1,0
362,2,256
362,4,368
362,5,400
362,11,432
362,12,432
362,6,448
362,13,472
362,8,512
362,17,832
362,18,880
362,15,928
362,20,992
363,1,0
363,2,256
363,4,368
363,5,400
363,11,432
363,12,432
363,6,448
363,13,472
363,8,512
363,17,832
363,18,1072
363,15,1248
363,21,1312
364,1,0
364,2,256
364,4,368
364,5,400
364,11,432
364,12,432
364,6,448
364,13,472
364,8,512
364,17,832
364,18,1008
364,15,1056
364,22,1120
364,24,1184
365,1,0
365,2,256
365,4,368
365,5,400
365,11,432
365,12,432
365,6,448
365,13,472
365,8,512
365,17,832
365,18,944
365,15,992
365,22,1056
366,1,0
366,2,256
366,4,368
366,5,400
366,11,432
366,12,432
366,6,448
366,13,472
366,8,512
366,17,832
366,18,880
366,15,1056
367,1,0
367,2,256
367,4,368
367,5,400
367,11,432
367,12,432
367,6,448
367,13,472
367,8,512
367,17,832
367,18,1072
367,16,1312
367,23,1344
368,1,0
368,2,256
368,4,368
368,5,400
368,11,432
368,12,432
368,6,448
368,13,472
368,8,512
368,17,832
368,18,880
368,16,928
369,1,0
369,2,256
369,4,368
369,5,400
369,11,432
369,12,432
369,6,448
369,13,472
369,8,512
369,17,832
369,18,1008
370,1,0
370,2,256
370,4,368
370,5,400
370,11,432
370,12,432
370,6,448
370,13,472
370,8,512
370,17,832
370,14,1072
371,1,0
371,2,256
371,4,368
371,5,400
371,11,432
371,12,432
371,6,448
371,13,472
371,8,512
371,17,832
371,15,880
371,19,944
372,1,0
372,2,256
372,4,368
372,5,400
372,11,432
372,12,432
372,6,448
372,13,472
372,8,512
372,17,832
372,15,880
372,20,944
373,1,0
373,2,256
373,4,368
373,5,400
373,11,432
373,12,432
373,6,448
373,13,472
373,8,512
373,17,832
373,15,1072
373,21,1136
374,1,0
374,2,256
374,4,368
374,5,400
374,11,432
374,12,432
374,6,448
374,13,472
374,8,512
374,17,832
374,15,944
374,22,1008
374,24,1072
375,1,0
375,2,256
375,4,368
375,5,400
375,11,432
375,12,432
375,6,448
375,13,472
375,8,512
375,17,832
375,15,1008
375,22,1072
376,1,0
376,2,256
376,4,368
376,5,400
376,11,432
376,12,432
376,6,448
376,13,472
376,8,512
376,17,832
376,15,944
377,1,0
377,2,256
377,4,368
377,5,400
377,11,432
377,12,432
377,6,448
377,13,472
377,8,512
377,17,832
377,16,1008
377,23,1040
378,1,0
378,2,256
378,4,368
378,5,400
378,11,432
378,12,432
378,6,448
378,13,472
378,8,512
378,17,832
378,16,1008
379,1,0
379,2,256
379,4,368
379,5,400
379,11,432
379,12,432
379,6,448
379,13,472
379,8,512
379,17,832
380,1,0
380,2,256
380,4,368
380,5,400
380,11,432
380,12,432
380,6,448
380,13,472
380,8,512
380,14,832
381,1,0
381,2,256
381,4,368
381,5,400
381,11,432
381,12,432
381,6,448
381,13,472
381,8,512
381,15,832
381,19,896
382,1,0
382,2,256
382,4,368
382,5,400
382,11,432
382,12,432
382,6,448
382,13,472
382,8,512
382,15,832
382,20,896
383,1,0
383,2,256
383,4,368
383,5,400
383,11,432
383,12,432
383,6,448
383,13,472
383,8,512
383,15,832
383,21,896
384,1,0
384,2,256
384,4,368
384,5,400
384,11,432
384,12,432
384,6,448
384,13,472
384,8,512
384,15,832
384,22,896
384,24,960
385,1,0
385,2,256
385,4,368
385,5,400
385,11,432
385,12,432
385,6,448
385,13,472
385,8,512
385,15,832
385,22,896
386,1,0
386,2,256
386,4,368
386,5,400
386,11,432
386,12,432
386,6,448
386,13,472
386,8,512
386,15,832
387,1,0
387,2,256
387,4,368
387,5,400
387,11,432
387,12,432
387,6,448
387,13,472
387,8,512
387,16,832
387,23,864
388,1,0
388,2,256
388,4,368
388,5,400
388,11,432
388,12,432
388,6,448
388,13,472
388,8,512
388,16,832
389,1,0
389,2,256
389,4,368
389,5,400
389,11,432
389,12,432
389,6,448
389,13,472
389,8,512
390,1,0
390,2,256
390,4,368
390,5,400
390,11,432
390,12,432
390,6,448
390,13,472
390,9,512
391,1,0
391,2,256
391,4,368
391,5,400
391,11,432
391,12,432
391,6,448
391,13,472
391,10,512
392,1,0
392,2,256
392,4,368
392,5,400
392,11,432
392,12,432
392,6,448
392,13,472
393,1,0
393,2,256
393,4,368
393,5,400
393,11,432
393,12,432
393,6,448
394,1,0
394,2,256
394,4,368
394,5,400
394,11,432
394,12,432
394,7,448
394,14,896
395,1,0
395,2,256
395,4,368
395,5,400
395,11,432
395,12,432
395,7,448
395,15,608
395,19,672
396,1,0
396,2,256
396,4,368
396,5,400
396,11,432
396,12,432
396,7,448
396,15,896
396,20,960
397,1,0
397,2,256
397,4,368
397,5,400
397,11,432
397,12,432
397,7,448
397,15,768
397,21,832
398,1,0
398,2,256
398,4,368
398,5,400
398,11,432
398,12,432
398,7,448
398,15,928
398,22,992
398,24,1056
399,1,0
399,2,256
399,4,368
399,5,400
399,11,432
399,12,432
399,7,448
399,15,608
399,22,672
400,1,0
400,2,256
400,4,368
400,5,400
400,11,432
400,12,432
400,7,448
400,15,608
401,1,0
401,2,256
401,4,368
401,5,400
401,11,432
401,12,432
401,7,448
401,16,608
401,23,640
402,1,0
402,2,256
402,4,368
402,5,400
402,11,432
402,12,432
402,7,448
402,16,800
403,1,0
403,2,256
403,4,368
403,5,400
403,11,432
403,12,432
403,7,448
404,1,0
404,2,256
404,4,368
404,5,400
404,11,432
404,12,432
404,8,448
404,17,768
404,18,880
404,14,1120
405,1,0
405,2,256
405,4,368
405,5,400
405,11,432
405,12,432
405,8,448
405,17,768
405,18,1008
405,15,1248
405,19,1312
406,1,0
406,2,256
406,4,368
406,5,400
406,11,432
406,12,432
406,8,448
406,17,768
406,18,944
406,15,1120
406,20,1184
407,1,0
407,2,256
407,4,368
407,5,400
407,11,432
407,12,432
407,8,448
407,17,768
407,18,944
407,15,992
407,21,1056
408,1,0
408,2,256
408,4,368
408,5,400
408,11,432
408,12,432
408,8,448
408,17,768
408,18,880
408,15,992
408,22,1056
408,24,1120
409,1,0
409,2,256
409,4,368
409,5,400
409,11,432
409,12,432
409,8,448
409,17,768
409,18,1008
409,15,1056
409,22,1120
410,1,0
410,2,256
410,4,368
410,5,400
410,11,432
410,12,432
410,8,448
410,17,768
410,18,816
410,15,864
411,1,0
411,2,256
411,4,368
411,5,400
411,11,432
411,12,432
411,8,448
411,17,768
411,18,1008
411,16,1184
411,23,1216
412,1,0
412,2,256
412,4,368
412,5,400
412,11,432
412,12,432
412,8,448
412,17,768
412,18,944
412,16,1056
413,1,0
413,2,256
413,4,368
413,5,400
413,11,432
413,12,432
413,8,448
413,17,768
413,18,816
414,1,0
414,2,256
414,4,368
414,5,400
414,11,432
414,12,432
414,8,448
414,17,768
414,14,880
415,1,0
415,2,256
415,4,368
415,5,400
415,11,432
415,12,432
415,8,448
415,17,768
415,15,880
415,19,944
416,1,0
416,2,256
416,4,368
416,5,400
416,11,432
416,12,432
416,8,448
416,17,768
416,15,816
416,20,880
417,1,0
417,2,256
417,4,368
417,5,400
417,11,432
417,12,432
417,8,448
417,17,768
417,15,816
417,21,880
418,1,0
418,2,256
418,4,368
418,5,400
418,11,432
418,12,432
418,8,448
418,17,768
418,15,944
418,22,1008
418,24,1072
419,1,0
419,2,256
419,4,368
419,5,400
419,11,432
419,12,432
419,8,448
419,17,768
419,15,944
419,22,1008
420,1,0
420,2,256
420,4,368
420,5,400
420,11,432
420,12,432
420,8,448
420,17,768
420,15,1008
421,1,0
421,2,256
421,4,368
421,5,400
421,11,432
421,12,432
421,8,448
421,17,768
421,16,816
421,23,848
422,1,0
422,2,256
422,4,368
422,5,400
422,11,432
422,12,432
422,8,448
422,17,768
422,16,816
423,1,0
423,2,256
423,4,368
423,5,400
423,11,432
423,12,432
423,8,448
423,17,768
424,1,0
424,2,256
424,4,368
424,5,400
424,11,432
424,12,432
424,8,448
424,14,768
425,1,0
425,2,256
425,4,368
425,5,400
425,11,432
425,12,432
425,8,448
425,15,768
425,19,832
426,1,0
426,2,256
426,4,368
426,5,400
426,11,432
426,12,432
426,8,448
426,15,768
426,20,832
427,1,0
427,2,256
427,4,368
427,5,400
427,11,432
427,12,432
427,8,448
427,15,768
427,21,832
428,1,0
428,2,256
428,4,368
428,5,400
428,11,432
428,12,432
428,8,448
428,15,768
428,22,832
428,24,896
429,1,0
429,2,256
429,4,368
429,5,400
429,11,432
429,12,432
429,8,448
429,15,768
429,22,832
430,1,0
430,2,256
430,4,368
430,5,400
430,11,432
430,12,432
430,8,448
430,15,768
431,1,0
431,2,256
431,4,368
431,5,400
431,11,432
431,12,432
431,8,448
431,16,768
431,23,800
432,1,0
432,2,256
432,4,368
432,5,400
432,11,432
432,12,432
432,8,448
432,16,768
433,1,0
433,2,256
433,4,368
433,5,400
433,11,432
433,12,432
433,8,448
434,1,0
434,2,256
434,4,368
434,5,400
434,11,432
434,12,432
434,9,448
435,1,0
435,2,256
435,4,368
435,5,400
435,11,432
435,12,432
435,10,448
436,1,0
436,2,256
436,4,368
436,5,400
436,11,432
436,12,432
437,1,0
437,2,256
437,4,368
437,5,400
438,1,0
438,2,256
438,4,368
438,6,400
438,13,424
438,7,464
438,14,624
439,1,0
439,2,256
439,4,368
439,6,400
439,13,424
439,7,464
439,15,880
439,19,944
440,1,0
440,2,256
440,4,368
440,6,400
440,13,424
440,7,464
440,15,944
440,20,1008
441,1,0
441,2,256
441,4,368
441,6,400
441,13,424
441,7,464
441,15,880
441,21,944
442,1,0
442,2,256
442,4,368
442,6,400
442,13,424
442,7,464
442,15,720
442,22,784
442,24,848
443,1,0
443,2,256
443,4,368
443,6,400
443,13,424
443,7,464
443,15,656
443,22,720
444,1,0
444,2,256
444,4,368
444,6,400
444,13,424
444,7,464
444,15,912
445,1,0
445,2,256
445,4,368
445,6,400
445,13,424
445,7,464
445,16,944
445,23,976
446,1,0
446,2,256
446,4,368
446,6,400
446,13,424
446,7,464
446,16,784
447,1,0
447,2,256
447,4,368
447,6,400
447,13,424
447,7,464
448,1,0
448,2,256
448,4,368
448,6,400
448,13,424
448,8,464
448,17,784
448,18,960
448,14,1136
449,1,0
449,2,256
449,4,368
449,6,400
449,13,424
449,8,464
449,17,784
449,18,832
449,15,1008
449,19,1072
450,1,0
450,2,256
450,4,368
450,6,400
450,13,424
450,8,464
450,17,784
450,18,832
450,15,944
450,20,1008
451,1,0
451,2,256
451,4,368
451,6,400
451,13,424
451,8,464
451,17,784
451,18,960
451,15,1008
451,21,1072
452,1,0
452,2,256
452,4,368
452,6,400
452,13,424
452,8,464
452,17,784
452,18,896
452,15,1008
452,22,1072
452,24,1136
453,1,0
453,2,256
453,4,368
453,6,400
453,13,424
453,8,464
453,17,784
453,18,896
453,15,1008
453,22,1072
454,1,0
454,2,256
454,4,368
454,6,400
454,13,424
454,8,464
454,17,784
454,18,1024
454,15,1072
455,1,0
455,2,256
455,4,368
455,6,400
455,13,424
455,8,464
455,17,784
455,18,832
455,16,1072
455,23,1104
456,1,0
456,2,256
456,4,368
456,6,400
456,13,424
456,8,464
456,17,784
456,18,1024
456,16,1136
457,1,0
457,2,256
457,4,368
457,6,400
457,13,424
457,8,464
457,17,784
457,18,832
458,1,0
458,2,256
458,4,368
458,6,400
458,13,424
458,8,464
458,17,784
458,14,832
459,1,0
459,2,256
459,4,368
459,6,400
459,13,424
459,8,464
459,17,784
459,15,832
459,19,896
460,1,0
460,2,256
460,4,368
460,6,400
460,13,424
460,8,464
460,17,784
460,15,960
460,20,1024
461,1,0
461,2,256
461,4,368
461,6,400
461,13,424
461,8,464
461,17,784
461,15,832
461,21,896
462,1,0
462,2,256
462,4,368
462,6,400
462,13,424
462,8,464
462,17,784
462,15,896
462,22,960
462,24,1024
463,1,0
463,2,256
463,4,368
463,6,400
463,13,424
463,8,464
463,17,784
463,15,960
463,22,1024
464,1,0
464,2,256
464,4,368
464,6,400
464,13,424
464,8,464
464,17,784
464,15,960
465,1,0
465,2,256
465,4,368
465,6,400
465,13,424
465,8,464
465,17,784
465,16,896
465,23,928
466,1,0
466,2,256
466,4,368
466,6,400
466,13,424
466,8,464
466,17,784
466,16,896
467,1,0
467,2,256
467,4,368
467,6,400
467,13,424
467,8,464
467,17,784
468,1,0
468,2,256
468,4,368
468,6,400
468,13,424
468,8,464
468,14,784
469,1,0
469,2,256
469,4,368
469,6,400
469,13,424
469,8,464
469,15,784
469,19,848
470,1,0
470,2,256
470,4,368
470,6,400
470,13,424
470,8,464
470,15,784
470,20,848
471,1,0
471,2,256
471,4,368
471,6,400
471,13,424
471,8,464
471,15,784
471,21,848
472,1,0
472,2,256
472,4,368
472,6,400
472,13,424
472,8,464
472,15,784
472,22,848
472,24,912
473,1,0
473,2,256
473,4,368
473,6,400
473,13,424
473,8,464
473,15,784
473,22,848
474,1,0
474,2,256
474,4,368
474,6,400
474,13,424
474,8,464
474,15,784
475,1,0
475,2,256
475,4,368
475,6,400
475,13,424
475,8,464
475,16,784
475,23,816
476,1,0
476,2,256
476,4,368
476,6,400
476,13,424
476,8,464
476,16,784
477,1,0
477,2,256
477,4,368
477,6,400
477,13,424
477,8,464
478,1,0
478,2,256
478,4,368
478,6,400
478,13,424
478,9,464
479,1,0
479,2,256
479,4,368
479,6,400
479,13,424
479,10,464
480,1,0
480,2,256
480,4,368
480,6,400
480,13,424
481,1,0
481,2,256
481,4,368
481,6,400
482,1,0
482,2,256
482,4,368
482,7,400
482,14,624
483,1,0
483,2,256
483,4,368
483,7,400
483,15,624
483,19,688
484,1,0
484,2,256
484,4,368
484,7,400
484,15,880
484,20,944
485,1,0
485,2,256
485,4,368
485,7,400
485,15,880
485,21,944
486,1,0
486,2,256
486,4,368
486,7,400
486,15,816
486,22,880
486,24,944
487,1,0
487,2,256
487,4,368
487,7,400
487,15,784
487,22,848
488,1,0
488,2,256
488,4,368
488,7,400
488,15,560
489,1,0
489,2,256
489,4,368
489,7,400
489,16,816
489,23,848
490,1,0
490,2,256
490,4,368
490,7,400
490,16,656
491,1,0
491,2,256
491,4,368
491,7,400
492,1,0
492,2,256
492,4,368
492,8,400
492,17,720
492,18,832
492,14,1072
493,1,0
493,2,256
493,4,368
493,8,400
493,17,720
493,18,960
493,15,1136
493,19,1200
494,1,0
494,2,256
494,4,368
494,8,400
494,17,720
494,18,960
494,15,1072
494,20,1136
495,1,0
495,2,256
495,4,368
495,8,400
495,17,720
495,18,896
495,15,1008
495,21,1072
496,1,0
496,2,256
496,4,368
496,8,400
496,17,720
496,18,832
496,15,1072
496,22,1136
496,24,1200
497,1,0
497,2,256
497,4,368
497,8,400
497,17,720
497,18,960
497,15,1072
497,22,1136
498,1,0
498,2,256
498,4,368
498,8,400
498,17,720
498,18,832
498,15,944
499,1,0
499,2,256
499,4,368
499,8,400
499,17,720
499,18,960
499,16,1200
499,23,1232
500,1,0
500,2,256
500,4,368
500,8,400
500,17,720
500,18,960
500,16,1136
501,1,0
501,2,256
501,4,368
501,8,400
501,17,720
501,18,832
502,1,0
502,2,256
502,4,368
502,8,400
502,17,720
502,14,832
503,1,0
503,2,256
503,4,368
503,8,400
503,17,720
503,15,960
503,19,1024
504,1,0
504,2,256
504,4,368
504,8,400
504,17,720
504,15,832
504,20,896
505,1,0
505,2,256
505,4,368
505,8,400
505,17,720
505,15,832
505,21,896
506,1,0
506,2,256
506,4,368
506,8,400
506,17,720
506,15,768
506,22,832
506,24,896
507,1,0
507,2,256
507,4,368
507,8,400
507,17,720
507,15,896
507,22,960
508,1,0
508,2,256
508,4,368
508,8,400
508,17,720
508,15,960
509,1,0
509,2,256
509,4,368
509,8,400
509,17,720
509,16,768
509,23,800
510,1,0
510,2,256
510,4,368
510,8,400
510,17,720
510,16,960
